#TGICL_NAME	CONTIG_NAME
CL1000Contig1	HCGP-BN-CO_00001
CL5009Contig1	HCGP-BN-CO_04280
CL5010Contig1	HCGP-BN-CO_04281
CL5011Contig1	HCGP-BN-CO_04282
CL5012Contig1	HCGP-BN-CO_04283
CL5013Contig1	HCGP-BN-CO_04284
CL5014Contig1	HCGP-BN-CO_04285
CL5015Contig1	HCGP-BN-CO_04286
CL5016Contig1	HCGP-BN-CO_04287
CL5017Contig1	HCGP-BN-CO_04288
CL5018Contig1	HCGP-BN-CO_04289
CL5019Contig1	HCGP-BN-CO_04290
CL501Contig1	HCGP-BN-CO_04291
CL5020Contig1	HCGP-BN-CO_04292
CL5022Contig1	HCGP-BN-CO_04293
CL5024Contig1	HCGP-BN-CO_04294
CL5025Contig1	HCGP-BN-CO_04295
CL5026Contig1	HCGP-BN-CO_04296
CL5027Contig1	HCGP-BN-CO_04297
CL5028Contig1	HCGP-BN-CO_04298
CL502Contig1	HCGP-BN-CO_04299
CL5030Contig1	HCGP-BN-CO_04300
CL5034Contig1	HCGP-BN-CO_04301
CL5035Contig1	HCGP-BN-CO_04302
CL5036Contig1	HCGP-BN-CO_04303
CL5037Contig1	HCGP-BN-CO_04304
CL5038Contig1	HCGP-BN-CO_04305
CL5039Contig1	HCGP-BN-CO_04306
CL503Contig1	HCGP-BN-CO_04307
CL5040Contig1	HCGP-BN-CO_04308
CL5041Contig1	HCGP-BN-CO_04309
CL5042Contig1	HCGP-BN-CO_04310
CL5043Contig1	HCGP-BN-CO_04311
CL5044Contig1	HCGP-BN-CO_04312
CL5045Contig1	HCGP-BN-CO_04313
CL5047Contig1	HCGP-BN-CO_04314
CL5048Contig1	HCGP-BN-CO_04315
CL5049Contig1	HCGP-BN-CO_04316
CL504Contig1	HCGP-BN-CO_04317
CL5050Contig1	HCGP-BN-CO_04318
CL5052Contig1	HCGP-BN-CO_04319
CL5053Contig1	HCGP-BN-CO_04320
CL5054Contig1	HCGP-BN-CO_04321
CL5055Contig1	HCGP-BN-CO_04322
CL5057Contig1	HCGP-BN-CO_04323
CL5058Contig1	HCGP-BN-CO_04324
CL5059Contig1	HCGP-BN-CO_04325
CL505Contig1	HCGP-BN-CO_04326
CL5060Contig1	HCGP-BN-CO_04327
CL5061Contig1	HCGP-BN-CO_04328
CL5062Contig1	HCGP-BN-CO_04329
CL5063Contig1	HCGP-BN-CO_04330
CL5065Contig1	HCGP-BN-CO_04331
CL5066Contig1	HCGP-BN-CO_04332
CL5067Contig1	HCGP-BN-CO_04333
CL5068Contig1	HCGP-BN-CO_04334
CL5069Contig1	HCGP-BN-CO_04335
CL506Contig1	HCGP-BN-CO_04336
CL5070Contig1	HCGP-BN-CO_04337
CL5071Contig1	HCGP-BN-CO_04338
CL5072Contig1	HCGP-BN-CO_04339
CL5073Contig1	HCGP-BN-CO_04340
CL5074Contig1	HCGP-BN-CO_04341
CL5075Contig1	HCGP-BN-CO_04342
CL5076Contig1	HCGP-BN-CO_04343
CL5077Contig1	HCGP-BN-CO_04344
CL5078Contig1	HCGP-BN-CO_04345
CL5079Contig1	HCGP-BN-CO_04346
CL507Contig1	HCGP-BN-CO_04347
CL5080Contig1	HCGP-BN-CO_04348
CL5081Contig1	HCGP-BN-CO_04349
CL5082Contig1	HCGP-BN-CO_04350
CL5083Contig1	HCGP-BN-CO_04351
CL5084Contig1	HCGP-BN-CO_04352
CL5085Contig1	HCGP-BN-CO_04353
CL5086Contig1	HCGP-BN-CO_04354
CL5087Contig1	HCGP-BN-CO_04355
CL5088Contig1	HCGP-BN-CO_04356
CL5089Contig1	HCGP-BN-CO_04357
CL508Contig1	HCGP-BN-CO_04358
CL5091Contig1	HCGP-BN-CO_04359
CL5092Contig1	HCGP-BN-CO_04360
CL5093Contig1	HCGP-BN-CO_04361
CL5094Contig1	HCGP-BN-CO_04362
CL5096Contig1	HCGP-BN-CO_04363
CL5097Contig1	HCGP-BN-CO_04364
CL5098Contig1	HCGP-BN-CO_04365
CL5099Contig1	HCGP-BN-CO_04366
CL509Contig1	HCGP-BN-CO_04367
CL50Contig1	HCGP-BN-CO_04368
CL50Contig2	HCGP-BN-CO_04369
CL5100Contig1	HCGP-BN-CO_04370
CL5101Contig1	HCGP-BN-CO_04371
CL5102Contig1	HCGP-BN-CO_04372
CL5103Contig1	HCGP-BN-CO_04373
CL5104Contig1	HCGP-BN-CO_04374
CL5105Contig1	HCGP-BN-CO_04375
CL5108Contig1	HCGP-BN-CO_04376
CL5109Contig1	HCGP-BN-CO_04377
CL510Contig1	HCGP-BN-CO_04378
CL5111Contig1	HCGP-BN-CO_04379
CL5112Contig1	HCGP-BN-CO_04380
CL5113Contig1	HCGP-BN-CO_04381
CL5115Contig1	HCGP-BN-CO_04382
CL5116Contig1	HCGP-BN-CO_04383
CL5117Contig1	HCGP-BN-CO_04384
CL5118Contig1	HCGP-BN-CO_04385
CL5119Contig1	HCGP-BN-CO_04386
CL511Contig1	HCGP-BN-CO_04387
CL5121Contig1	HCGP-BN-CO_04388
CL5122Contig1	HCGP-BN-CO_04389
CL5123Contig1	HCGP-BN-CO_04390
CL5125Contig1	HCGP-BN-CO_04391
CL512Contig1	HCGP-BN-CO_04392
CL513Contig1	HCGP-BN-CO_04393
CL513Contig2	HCGP-BN-CO_04394
CL514Contig1	HCGP-BN-CO_04395
CL515Contig1	HCGP-BN-CO_04396
CL516Contig1	HCGP-BN-CO_04397
CL517Contig1	HCGP-BN-CO_04398
CL518Contig1	HCGP-BN-CO_04399
CL518Contig2	HCGP-BN-CO_04400
CL519Contig1	HCGP-BN-CO_04401
CL51Contig1	HCGP-BN-CO_04402
CL520Contig1	HCGP-BN-CO_04403
CL520Contig2	HCGP-BN-CO_04404
CL521Contig1	HCGP-BN-CO_04405
CL522Contig1	HCGP-BN-CO_04406
CL522Contig2	HCGP-BN-CO_04407
CL523Contig1	HCGP-BN-CO_04408
CL523Contig2	HCGP-BN-CO_04409
CL524Contig1	HCGP-BN-CO_04410
CL525Contig1	HCGP-BN-CO_04411
CL526Contig1	HCGP-BN-CO_04412
CL527Contig1	HCGP-BN-CO_04413
CL528Contig1	HCGP-BN-CO_04414
CL528Contig2	HCGP-BN-CO_04415
CL529Contig1	HCGP-BN-CO_04416
CL52Contig1	HCGP-BN-CO_04417
CL52Contig2	HCGP-BN-CO_04418
CL530Contig1	HCGP-BN-CO_04419
CL531Contig1	HCGP-BN-CO_04420
CL532Contig1	HCGP-BN-CO_04421
CL533Contig1	HCGP-BN-CO_04422
CL535Contig1	HCGP-BN-CO_04423
CL536Contig1	HCGP-BN-CO_04424
CL537Contig1	HCGP-BN-CO_04425
CL538Contig1	HCGP-BN-CO_04426
CL539Contig1	HCGP-BN-CO_04427
CL53Contig1	HCGP-BN-CO_04428
CL53Contig2	HCGP-BN-CO_04429
CL53Contig3	HCGP-BN-CO_04430
CL53Contig4	HCGP-BN-CO_04431
CL540Contig1	HCGP-BN-CO_04432
CL541Contig1	HCGP-BN-CO_04433
CL542Contig1	HCGP-BN-CO_04434
CL543Contig1	HCGP-BN-CO_04435
CL544Contig1	HCGP-BN-CO_04436
CL545Contig1	HCGP-BN-CO_04437
CL546Contig1	HCGP-BN-CO_04438
CL547Contig1	HCGP-BN-CO_04439
CL548Contig1	HCGP-BN-CO_04440
CL549Contig1	HCGP-BN-CO_04441
CL54Contig1	HCGP-BN-CO_04442
CL54Contig2	HCGP-BN-CO_04443
CL550Contig1	HCGP-BN-CO_04444
CL550Contig2	HCGP-BN-CO_04445
CL551Contig1	HCGP-BN-CO_04446
CL552Contig1	HCGP-BN-CO_04447
CL553Contig1	HCGP-BN-CO_04448
CL554Contig1	HCGP-BN-CO_04449
CL555Contig1	HCGP-BN-CO_04450
CL556Contig1	HCGP-BN-CO_04451
CL557Contig1	HCGP-BN-CO_04452
CL558Contig1	HCGP-BN-CO_04453
CL559Contig1	HCGP-BN-CO_04454
CL55Contig1	HCGP-BN-CO_04455
CL560Contig1	HCGP-BN-CO_04456
CL561Contig1	HCGP-BN-CO_04457
CL562Contig1	HCGP-BN-CO_04458
CL563Contig1	HCGP-BN-CO_04459
CL564Contig1	HCGP-BN-CO_04460
CL565Contig1	HCGP-BN-CO_04461
CL566Contig1	HCGP-BN-CO_04462
CL567Contig1	HCGP-BN-CO_04463
CL568Contig1	HCGP-BN-CO_04464
CL569Contig1	HCGP-BN-CO_04465
CL56Contig1	HCGP-BN-CO_04466
CL570Contig1	HCGP-BN-CO_04467
CL571Contig1	HCGP-BN-CO_04468
CL572Contig1	HCGP-BN-CO_04469
CL573Contig1	HCGP-BN-CO_04470
CL574Contig1	HCGP-BN-CO_04471
CL575Contig1	HCGP-BN-CO_04472
CL576Contig1	HCGP-BN-CO_04473
CL577Contig1	HCGP-BN-CO_04474
CL578Contig1	HCGP-BN-CO_04475
CL579Contig1	HCGP-BN-CO_04476
CL57Contig1	HCGP-BN-CO_04477
CL580Contig1	HCGP-BN-CO_04478
CL581Contig1	HCGP-BN-CO_04479
CL582Contig1	HCGP-BN-CO_04480
CL583Contig1	HCGP-BN-CO_04481
CL584Contig1	HCGP-BN-CO_04482
CL585Contig1	HCGP-BN-CO_04483
CL585Contig2	HCGP-BN-CO_04484
CL585Contig3	HCGP-BN-CO_04485
CL586Contig1	HCGP-BN-CO_04486
CL587Contig1	HCGP-BN-CO_04487
CL588Contig1	HCGP-BN-CO_04488
CL589Contig1	HCGP-BN-CO_04489
CL58Contig1	HCGP-BN-CO_04490
CL58Contig2	HCGP-BN-CO_04491
CL590Contig1	HCGP-BN-CO_04492
CL591Contig1	HCGP-BN-CO_04493
CL592Contig1	HCGP-BN-CO_04494
CL593Contig1	HCGP-BN-CO_04495
CL594Contig1	HCGP-BN-CO_04496
CL596Contig1	HCGP-BN-CO_04497
CL597Contig1	HCGP-BN-CO_04498
CL598Contig1	HCGP-BN-CO_04499
CL599Contig1	HCGP-BN-CO_04500
CL599Contig2	HCGP-BN-CO_04501
CL59Contig1	HCGP-BN-CO_04502
CL59Contig2	HCGP-BN-CO_04503
CL5Contig1	HCGP-BN-CO_04504
CL5Contig2	HCGP-BN-CO_04505
CL600Contig1	HCGP-BN-CO_04506
CL601Contig1	HCGP-BN-CO_04507
CL602Contig1	HCGP-BN-CO_04508
CL603Contig1	HCGP-BN-CO_04509
CL604Contig1	HCGP-BN-CO_04510
CL605Contig1	HCGP-BN-CO_04511
CL606Contig1	HCGP-BN-CO_04512
CL606Contig2	HCGP-BN-CO_04513
CL607Contig1	HCGP-BN-CO_04514
CL609Contig1	HCGP-BN-CO_04515
CL60Contig1	HCGP-BN-CO_04516
CL610Contig1	HCGP-BN-CO_04517
CL611Contig1	HCGP-BN-CO_04518
CL612Contig1	HCGP-BN-CO_04519
CL615Contig1	HCGP-BN-CO_04520
CL616Contig1	HCGP-BN-CO_04521
CL617Contig1	HCGP-BN-CO_04522
CL618Contig1	HCGP-BN-CO_04523
CL619Contig1	HCGP-BN-CO_04524
CL61Contig1	HCGP-BN-CO_04525
CL620Contig1	HCGP-BN-CO_04526
CL621Contig1	HCGP-BN-CO_04527
CL622Contig1	HCGP-BN-CO_04528
CL623Contig1	HCGP-BN-CO_04529
CL624Contig1	HCGP-BN-CO_04530
CL625Contig1	HCGP-BN-CO_04531
CL626Contig1	HCGP-BN-CO_04532
CL627Contig1	HCGP-BN-CO_04533
CL628Contig1	HCGP-BN-CO_04534
CL629Contig1	HCGP-BN-CO_04535
CL62Contig1	HCGP-BN-CO_04536
CL62Contig2	HCGP-BN-CO_04537
CL630Contig1	HCGP-BN-CO_04538
CL630Contig2	HCGP-BN-CO_04539
CL631Contig1	HCGP-BN-CO_04540
CL632Contig1	HCGP-BN-CO_04541
CL633Contig1	HCGP-BN-CO_04542
CL633Contig2	HCGP-BN-CO_04543
CL634Contig1	HCGP-BN-CO_04544
CL635Contig1	HCGP-BN-CO_04545
CL635Contig2	HCGP-BN-CO_04546
CL636Contig1	HCGP-BN-CO_04547
CL637Contig1	HCGP-BN-CO_04548
CL638Contig1	HCGP-BN-CO_04549
CL639Contig1	HCGP-BN-CO_04550
CL63Contig1	HCGP-BN-CO_04551
CL640Contig1	HCGP-BN-CO_04552
CL641Contig1	HCGP-BN-CO_04553
CL641Contig2	HCGP-BN-CO_04554
CL642Contig1	HCGP-BN-CO_04555
CL643Contig1	HCGP-BN-CO_04556
CL644Contig1	HCGP-BN-CO_04557
CL645Contig1	HCGP-BN-CO_04558
CL646Contig1	HCGP-BN-CO_04559
CL647Contig1	HCGP-BN-CO_04560
CL648Contig1	HCGP-BN-CO_04561
CL649Contig1	HCGP-BN-CO_04562
CL64Contig1	HCGP-BN-CO_04563
CL64Contig2	HCGP-BN-CO_04564
CL650Contig1	HCGP-BN-CO_04565
CL651Contig1	HCGP-BN-CO_04566
CL652Contig1	HCGP-BN-CO_04567
CL653Contig1	HCGP-BN-CO_04568
CL654Contig1	HCGP-BN-CO_04569
CL655Contig1	HCGP-BN-CO_04570
CL656Contig1	HCGP-BN-CO_04571
CL657Contig1	HCGP-BN-CO_04572
CL658Contig1	HCGP-BN-CO_04573
CL659Contig1	HCGP-BN-CO_04574
CL65Contig1	HCGP-BN-CO_04575
CL660Contig1	HCGP-BN-CO_04576
CL662Contig1	HCGP-BN-CO_04577
CL663Contig1	HCGP-BN-CO_04578
CL665Contig1	HCGP-BN-CO_04579
CL666Contig1	HCGP-BN-CO_04580
CL667Contig1	HCGP-BN-CO_04581
CL669Contig1	HCGP-BN-CO_04582
CL66Contig1	HCGP-BN-CO_04583
CL66Contig2	HCGP-BN-CO_04584
CL670Contig1	HCGP-BN-CO_04585
CL671Contig1	HCGP-BN-CO_04586
CL672Contig1	HCGP-BN-CO_04587
CL672Contig2	HCGP-BN-CO_04588
CL674Contig1	HCGP-BN-CO_04589
CL675Contig1	HCGP-BN-CO_04590
CL676Contig1	HCGP-BN-CO_04591
CL677Contig1	HCGP-BN-CO_04592
CL678Contig1	HCGP-BN-CO_04593
CL678Contig2	HCGP-BN-CO_04594
CL679Contig1	HCGP-BN-CO_04595
CL679Contig2	HCGP-BN-CO_04596
CL67Contig1	HCGP-BN-CO_04597
CL67Contig2	HCGP-BN-CO_04598
CL67Contig3	HCGP-BN-CO_04599
CL67Contig4	HCGP-BN-CO_04600
CL67Contig5	HCGP-BN-CO_04601
CL67Contig6	HCGP-BN-CO_04602
CL67Contig7	HCGP-BN-CO_04603
CL67Contig8	HCGP-BN-CO_04604
CL680Contig1	HCGP-BN-CO_04605
CL681Contig1	HCGP-BN-CO_04606
CL682Contig1	HCGP-BN-CO_04607
CL683Contig1	HCGP-BN-CO_04608
CL684Contig1	HCGP-BN-CO_04609
CL685Contig1	HCGP-BN-CO_04610
CL686Contig1	HCGP-BN-CO_04611
CL687Contig1	HCGP-BN-CO_04612
CL688Contig1	HCGP-BN-CO_04613
CL689Contig1	HCGP-BN-CO_04614
CL68Contig1	HCGP-BN-CO_04615
CL690Contig1	HCGP-BN-CO_04616
CL691Contig1	HCGP-BN-CO_04617
CL692Contig1	HCGP-BN-CO_04618
CL693Contig1	HCGP-BN-CO_04619
CL694Contig1	HCGP-BN-CO_04620
CL695Contig1	HCGP-BN-CO_04621
CL696Contig1	HCGP-BN-CO_04622
CL697Contig1	HCGP-BN-CO_04623
CL698Contig1	HCGP-BN-CO_04624
CL699Contig1	HCGP-BN-CO_04625
CL69Contig1	HCGP-BN-CO_04626
CL69Contig2	HCGP-BN-CO_04627
CL69Contig3	HCGP-BN-CO_04628
CL69Contig5	HCGP-BN-CO_04629
CL6Contig1	HCGP-BN-CO_04630
CL6Contig2	HCGP-BN-CO_04631
CL6Contig3	HCGP-BN-CO_04632
CL6Contig4	HCGP-BN-CO_04633
CL6Contig5	HCGP-BN-CO_04634
CL6Contig6	HCGP-BN-CO_04635
CL6Contig7	HCGP-BN-CO_04636
CL6Contig8	HCGP-BN-CO_04637
CL6Contig9	HCGP-BN-CO_04638
CL700Contig1	HCGP-BN-CO_04639
CL701Contig1	HCGP-BN-CO_04640
CL702Contig1	HCGP-BN-CO_04641
CL703Contig1	HCGP-BN-CO_04642
CL703Contig2	HCGP-BN-CO_04643
CL704Contig1	HCGP-BN-CO_04644
CL705Contig1	HCGP-BN-CO_04645
CL706Contig1	HCGP-BN-CO_04646
CL706Contig2	HCGP-BN-CO_04647
CL707Contig1	HCGP-BN-CO_04648
CL708Contig1	HCGP-BN-CO_04649
CL709Contig1	HCGP-BN-CO_04650
CL70Contig1	HCGP-BN-CO_04651
CL70Contig2	HCGP-BN-CO_04652
CL70Contig3	HCGP-BN-CO_04653
CL710Contig1	HCGP-BN-CO_04654
CL712Contig1	HCGP-BN-CO_04655
CL713Contig1	HCGP-BN-CO_04656
CL715Contig1	HCGP-BN-CO_04657
CL716Contig1	HCGP-BN-CO_04658
CL717Contig1	HCGP-BN-CO_04659
CL718Contig1	HCGP-BN-CO_04660
CL718Contig2	HCGP-BN-CO_04661
CL719Contig1	HCGP-BN-CO_04662
CL71Contig1	HCGP-BN-CO_04663
CL720Contig1	HCGP-BN-CO_04664
CL721Contig1	HCGP-BN-CO_04665
CL722Contig1	HCGP-BN-CO_04666
CL723Contig1	HCGP-BN-CO_04667
CL724Contig1	HCGP-BN-CO_04668
CL725Contig1	HCGP-BN-CO_04669
CL725Contig2	HCGP-BN-CO_04670
CL727Contig1	HCGP-BN-CO_04671
CL728Contig1	HCGP-BN-CO_04672
CL729Contig1	HCGP-BN-CO_04673
CL72Contig1	HCGP-BN-CO_04674
CL72Contig2	HCGP-BN-CO_04675
CL731Contig1	HCGP-BN-CO_04676
CL731Contig2	HCGP-BN-CO_04677
CL732Contig1	HCGP-BN-CO_04678
CL734Contig1	HCGP-BN-CO_04679
CL735Contig1	HCGP-BN-CO_04680
CL736Contig1	HCGP-BN-CO_04681
CL737Contig1	HCGP-BN-CO_04682
CL738Contig1	HCGP-BN-CO_04683
CL739Contig1	HCGP-BN-CO_04684
CL73Contig1	HCGP-BN-CO_04685
CL73Contig2	HCGP-BN-CO_04686
CL73Contig3	HCGP-BN-CO_04687
CL73Contig4	HCGP-BN-CO_04688
CL73Contig5	HCGP-BN-CO_04689
CL740Contig1	HCGP-BN-CO_04690
CL741Contig1	HCGP-BN-CO_04691
CL742Contig1	HCGP-BN-CO_04692
CL743Contig1	HCGP-BN-CO_04693
CL744Contig1	HCGP-BN-CO_04694
CL745Contig1	HCGP-BN-CO_04695
CL746Contig1	HCGP-BN-CO_04696
CL747Contig1	HCGP-BN-CO_04697
CL748Contig1	HCGP-BN-CO_04698
CL749Contig1	HCGP-BN-CO_04699
CL74Contig1	HCGP-BN-CO_04700
CL750Contig1	HCGP-BN-CO_04701
CL751Contig1	HCGP-BN-CO_04702
CL752Contig1	HCGP-BN-CO_04703
CL752Contig2	HCGP-BN-CO_04704
CL753Contig1	HCGP-BN-CO_04705
CL754Contig1	HCGP-BN-CO_04706
CL756Contig1	HCGP-BN-CO_04707
CL757Contig1	HCGP-BN-CO_04708
CL758Contig1	HCGP-BN-CO_04709
CL759Contig1	HCGP-BN-CO_04710
CL75Contig1	HCGP-BN-CO_04711
CL75Contig2	HCGP-BN-CO_04712
CL760Contig1	HCGP-BN-CO_04713
CL761Contig1	HCGP-BN-CO_04714
CL762Contig1	HCGP-BN-CO_04715
CL763Contig1	HCGP-BN-CO_04716
CL764Contig1	HCGP-BN-CO_04717
CL765Contig1	HCGP-BN-CO_04718
CL766Contig1	HCGP-BN-CO_04719
CL767Contig1	HCGP-BN-CO_04720
CL768Contig1	HCGP-BN-CO_04721
CL769Contig1	HCGP-BN-CO_04722
CL76Contig1	HCGP-BN-CO_04723
CL770Contig1	HCGP-BN-CO_04724
CL771Contig1	HCGP-BN-CO_04725
CL772Contig1	HCGP-BN-CO_04726
CL773Contig1	HCGP-BN-CO_04727
CL774Contig1	HCGP-BN-CO_04728
CL775Contig1	HCGP-BN-CO_04729
CL776Contig1	HCGP-BN-CO_04730
CL777Contig1	HCGP-BN-CO_04731
CL778Contig1	HCGP-BN-CO_04732
CL779Contig1	HCGP-BN-CO_04733
CL77Contig1	HCGP-BN-CO_04734
CL77Contig2	HCGP-BN-CO_04735
CL780Contig1	HCGP-BN-CO_04736
CL781Contig1	HCGP-BN-CO_04737
CL782Contig1	HCGP-BN-CO_04738
CL783Contig1	HCGP-BN-CO_04739
CL784Contig1	HCGP-BN-CO_04740
CL785Contig1	HCGP-BN-CO_04741
CL786Contig1	HCGP-BN-CO_04742
CL786Contig2	HCGP-BN-CO_04743
CL787Contig1	HCGP-BN-CO_04744
CL788Contig1	HCGP-BN-CO_04745
CL789Contig1	HCGP-BN-CO_04746
CL78Contig1	HCGP-BN-CO_04747
CL78Contig2	HCGP-BN-CO_04748
CL790Contig1	HCGP-BN-CO_04749
CL791Contig1	HCGP-BN-CO_04750
CL792Contig1	HCGP-BN-CO_04751
CL793Contig1	HCGP-BN-CO_04752
CL795Contig1	HCGP-BN-CO_04753
CL796Contig1	HCGP-BN-CO_04754
CL797Contig1	HCGP-BN-CO_04755
CL798Contig1	HCGP-BN-CO_04756
CL799Contig1	HCGP-BN-CO_04757
CL79Contig1	HCGP-BN-CO_04758
CL79Contig2	HCGP-BN-CO_04759
CL7Contig1	HCGP-BN-CO_04760
CL7Contig10	HCGP-BN-CO_04761
CL7Contig11	HCGP-BN-CO_04762
CL7Contig12	HCGP-BN-CO_04763
CL7Contig13	HCGP-BN-CO_04764
CL7Contig14	HCGP-BN-CO_04765
CL7Contig15	HCGP-BN-CO_04766
CL7Contig16	HCGP-BN-CO_04767
CL7Contig17	HCGP-BN-CO_04768
CL7Contig18	HCGP-BN-CO_04769
CL7Contig19	HCGP-BN-CO_04770
CL7Contig2	HCGP-BN-CO_04771
CL7Contig20	HCGP-BN-CO_04772
CL7Contig21	HCGP-BN-CO_04773
CL7Contig22	HCGP-BN-CO_04774
CL7Contig23	HCGP-BN-CO_04775
CL7Contig24	HCGP-BN-CO_04776
CL7Contig25	HCGP-BN-CO_04777
CL7Contig26	HCGP-BN-CO_04778
CL7Contig27	HCGP-BN-CO_04779
CL7Contig28	HCGP-BN-CO_04780
CL7Contig29	HCGP-BN-CO_04781
CL7Contig3	HCGP-BN-CO_04782
CL7Contig30	HCGP-BN-CO_04783
CL7Contig31	HCGP-BN-CO_04784
CL7Contig32	HCGP-BN-CO_04785
CL7Contig33	HCGP-BN-CO_04786
CL7Contig34	HCGP-BN-CO_04787
CL7Contig35	HCGP-BN-CO_04788
CL7Contig36	HCGP-BN-CO_04789
CL7Contig37	HCGP-BN-CO_04790
CL7Contig4	HCGP-BN-CO_04791
CL7Contig5	HCGP-BN-CO_04792
CL7Contig6	HCGP-BN-CO_04793
CL7Contig7	HCGP-BN-CO_04794
CL7Contig8	HCGP-BN-CO_04795
CL7Contig9	HCGP-BN-CO_04796
CL800Contig1	HCGP-BN-CO_04797
CL801Contig1	HCGP-BN-CO_04798
CL802Contig1	HCGP-BN-CO_04799
CL803Contig1	HCGP-BN-CO_04800
CL804Contig1	HCGP-BN-CO_04801
CL805Contig1	HCGP-BN-CO_04802
CL806Contig1	HCGP-BN-CO_04803
CL806Contig2	HCGP-BN-CO_04804
CL807Contig1	HCGP-BN-CO_04805
CL808Contig1	HCGP-BN-CO_04806
CL809Contig1	HCGP-BN-CO_04807
CL80Contig1	HCGP-BN-CO_04808
CL80Contig2	HCGP-BN-CO_04809
CL810Contig1	HCGP-BN-CO_04810
CL811Contig1	HCGP-BN-CO_04811
CL812Contig1	HCGP-BN-CO_04812
CL814Contig1	HCGP-BN-CO_04813
CL815Contig1	HCGP-BN-CO_04814
CL816Contig1	HCGP-BN-CO_04815
CL817Contig1	HCGP-BN-CO_04816
CL818Contig1	HCGP-BN-CO_04817
CL819Contig1	HCGP-BN-CO_04818
CL81Contig1	HCGP-BN-CO_04819
CL820Contig1	HCGP-BN-CO_04820
CL821Contig1	HCGP-BN-CO_04821
CL822Contig1	HCGP-BN-CO_04822
CL823Contig1	HCGP-BN-CO_04823
CL824Contig1	HCGP-BN-CO_04824
CL826Contig1	HCGP-BN-CO_04825
CL827Contig1	HCGP-BN-CO_04826
CL828Contig1	HCGP-BN-CO_04827
CL82Contig1	HCGP-BN-CO_04828
CL82Contig2	HCGP-BN-CO_04829
CL830Contig1	HCGP-BN-CO_04830
CL831Contig1	HCGP-BN-CO_04831
CL832Contig1	HCGP-BN-CO_04832
CL833Contig1	HCGP-BN-CO_04833
CL834Contig1	HCGP-BN-CO_04834
CL835Contig1	HCGP-BN-CO_04835
CL836Contig1	HCGP-BN-CO_04836
CL837Contig1	HCGP-BN-CO_04837
CL838Contig1	HCGP-BN-CO_04838
CL839Contig1	HCGP-BN-CO_04839
CL83Contig5	HCGP-BN-CO_04840
CL840Contig1	HCGP-BN-CO_04841
CL841Contig1	HCGP-BN-CO_04842
CL842Contig1	HCGP-BN-CO_04843
CL843Contig1	HCGP-BN-CO_04844
CL844Contig1	HCGP-BN-CO_04845
CL845Contig1	HCGP-BN-CO_04846
CL846Contig1	HCGP-BN-CO_04847
CL847Contig1	HCGP-BN-CO_04848
CL848Contig1	HCGP-BN-CO_04849
CL849Contig1	HCGP-BN-CO_04850
CL849Contig2	HCGP-BN-CO_04851
CL850Contig1	HCGP-BN-CO_04852
CL851Contig1	HCGP-BN-CO_04853
CL851Contig2	HCGP-BN-CO_04854
CL852Contig1	HCGP-BN-CO_04855
CL853Contig1	HCGP-BN-CO_04856
CL854Contig1	HCGP-BN-CO_04857
CL855Contig1	HCGP-BN-CO_04858
CL855Contig2	HCGP-BN-CO_04859
CL856Contig1	HCGP-BN-CO_04860
CL857Contig1	HCGP-BN-CO_04861
CL858Contig1	HCGP-BN-CO_04862
CL859Contig1	HCGP-BN-CO_04863
CL85Contig1	HCGP-BN-CO_04864
CL85Contig2	HCGP-BN-CO_04865
CL860Contig1	HCGP-BN-CO_04866
CL861Contig1	HCGP-BN-CO_04867
CL862Contig1	HCGP-BN-CO_04868
CL863Contig1	HCGP-BN-CO_04869
CL864Contig1	HCGP-BN-CO_04870
CL865Contig1	HCGP-BN-CO_04871
CL866Contig1	HCGP-BN-CO_04872
CL866Contig2	HCGP-BN-CO_04873
CL867Contig1	HCGP-BN-CO_04874
CL868Contig1	HCGP-BN-CO_04875
CL869Contig1	HCGP-BN-CO_04876
CL86Contig1	HCGP-BN-CO_04877
CL86Contig2	HCGP-BN-CO_04878
CL870Contig1	HCGP-BN-CO_04879
CL871Contig1	HCGP-BN-CO_04880
CL872Contig1	HCGP-BN-CO_04881
CL874Contig1	HCGP-BN-CO_04882
CL875Contig1	HCGP-BN-CO_04883
CL876Contig1	HCGP-BN-CO_04884
CL877Contig1	HCGP-BN-CO_04885
CL878Contig1	HCGP-BN-CO_04886
CL879Contig1	HCGP-BN-CO_04887
CL87Contig1	HCGP-BN-CO_04888
CL880Contig1	HCGP-BN-CO_04889
CL881Contig1	HCGP-BN-CO_04890
CL883Contig1	HCGP-BN-CO_04891
CL884Contig1	HCGP-BN-CO_04892
CL885Contig1	HCGP-BN-CO_04893
CL886Contig1	HCGP-BN-CO_04894
CL887Contig1	HCGP-BN-CO_04895
CL888Contig1	HCGP-BN-CO_04896
CL889Contig1	HCGP-BN-CO_04897
CL88Contig1	HCGP-BN-CO_04898
CL88Contig2	HCGP-BN-CO_04899
CL890Contig1	HCGP-BN-CO_04900
CL891Contig1	HCGP-BN-CO_04901
CL892Contig1	HCGP-BN-CO_04902
CL893Contig1	HCGP-BN-CO_04903
CL895Contig1	HCGP-BN-CO_04904
CL896Contig1	HCGP-BN-CO_04905
CL897Contig1	HCGP-BN-CO_04906
CL898Contig1	HCGP-BN-CO_04907
CL899Contig1	HCGP-BN-CO_04908
